x1,y1,r1,g1,b1,x2,y2,r2,g2,b2,x3,y3,r3,g3,b3
384,146,0,39,39,370,103,0,39,39,419,125,64,40,40
908,1022,0,203,203,872,1034,0,212,212,887,1006,64,169,169
872,1034,0,212,212,908,1022,0,203,203,901,1054,64,182,182
877,959,0,203,203,887,1006,0,169,169,852,1006,64,184,184
931,1050,0,203,203,940,1012,0,176,176,966,1046,64,189,189
940,1012,0,176,176,931,1050,0,203,203,908,1022,64,203,203
1334,147,0,230,230,1345,110,0,217,217,1366,134,64,230,230
1345,110,0,217,217,1334,147,0,230,230,1305,120,64,138,138
1366,196,0,235,235,1295,373,0,143,143,1273,274,64,37,37
1295,373,0,143,143,1366,196,0,235,235,1356,411,64,129,129
1327,185,0,191,191,1262,189,0,203,203,1296,156,64,218,218
800,672,0,136,136,840,665,0,118,118,817,697,64,138,138
856,717,0,170,170,817,697,0,138,138,840,665,64,118,118
785,837,0,163,163,757,864,0,140,140,753,830,64,181,181
757,864,0,140,140,785,837,0,163,163,790,875,64,160,160
901,1054,0,182,182,919,1080,0,217,217,893,1080,64,215,215
919,1080,0,217,217,901,1054,0,182,182,931,1050,64,203,203
901,1054,0,182,182,908,1022,0,203,203,931,1050,64,203,203
1423,1055,0,166,166,1421,1089,0,184,184,1391,1074,64,170,170
1421,1089,0,184,184,1423,1055,0,166,166,1455,1075,64,184,184
1227,1073,0,132,132,1231,1104,0,191,191,1211,1087,64,146,146
1363,841,0,91,91,1382,976,0,146,146,1320,877,64,18,18
1382,976,0,146,146,1363,841,0,91,91,1416,832,64,172,172
1793,1101,0,142,142,1767,1128,0,191,191,1779,1106,64,189,189
1208,1112,0,184,184,1227,1125,0,173,173,1223,1133,64,160,160
1259,1100,0,163,163,1289,1093,0,184,184,1282,1123,64,179,179
1289,1093,0,184,184,1259,1100,0,163,163,1266,1070,64,165,165
309,241,0,68,68,317,218,0,67,67,338,236,64,71,71
327,267,0,56,56,363,253,0,67,67,371,285,64,43,43
363,253,0,67,67,327,267,0,56,56,338,236,64,71,71
1785,1088,0,163,163,1793,1101,0,142,142,1779,1106,64,189,189
1793,1101,0,142,142,1785,1088,0,163,163,1798,1083,64,179,179
1848,716,0,207,207,1804,1082,0,167,167,1823,799,64,239,239
975,225,0,184,184,936,206,0,233,233,969,189,64,147,147
936,206,0,233,233,975,225,0,184,184,940,242,64,156,156
1166,467,0,220,220,1002,371,0,37,37,1192,443,64,201,201
1002,371,0,37,37,1166,467,0,220,220,1129,495,64,200,200
905,227,0,220,220,914,264,0,212,212,871,244,64,185,185
914,264,0,212,212,905,227,0,220,220,940,242,64,156,156
778,154,0,185,185,804,142,0,198,198,804,169,64,179,179
804,142,0,198,198,778,154,0,185,185,777,132,64,192,192
1139,192,0,172,172,1181,196,0,235,235,1168,226,64,210,210
1189,258,0,189,189,1168,226,0,210,210,1207,217,64,227,227
1168,226,0,210,210,1189,258,0,189,189,1113,232,64,163,163
1139,192,0,172,172,1168,226,0,210,210,1113,232,64,163,163
1388,469,0,142,142,1410,423,0,188,188,1447,457,64,140,140
1410,423,0,188,188,1388,469,0,142,142,1363,442,64,87,87
1526,243,0,36,36,1412,169,0,232,232,1471,151,64,200,200
1412,169,0,232,232,1526,243,0,36,36,1366,196,64,235,235
191,359,0,73,73,188,387,0,67,67,154,368,64,69,69
188,387,0,67,67,191,359,0,73,73,222,371,64,67,67
302,710,0,7,7,416,692,0,6,6,366,789,64,7,7
302,710,0,7,7,283,830,0,6,6,228,755,64,6,6
283,830,0,6,6,302,710,0,7,7,366,789,64,7,7
1704,848,0,235,235,1704,815,0,221,221,1731,834,64,194,194
1704,815,0,221,221,1704,848,0,235,235,1674,825,64,185,185
1704,815,0,221,221,1674,825,0,185,185,1676,791,64,214,214
1710,785,0,114,114,1729,735,0,129,129,1765,777,64,218,218
1729,735,0,129,129,1710,785,0,114,114,1683,765,64,147,147
741,953,0,153,153,778,978,0,125,125,753,991,64,139,139
778,978,0,125,125,741,953,0,153,153,779,942,64,135,135
857,1058,0,182,182,868,1090,0,192,192,841,1078,64,175,175
868,1090,0,192,192,857,1058,0,182,182,878,1063,64,212,212
738,1120,0,94,94,677,1053,0,34,34,726,1080,64,84,84
677,1053,0,34,34,738,1120,0,94,94,594,1099,64,50,50
1427,767,0,103,103,1454,548,0,184,184,1522,614,64,162,162
1284,553,0,181,181,1290,647,0,79,79,1256,577,64,167,167
1447,457,0,140,140,1424,517,0,160,160,1388,469,64,142,142
1424,517,0,160,160,1447,457,0,140,140,1479,516,64,172,172
814,1077,0,142,142,790,1045,0,118,118,830,1037,64,197,197
790,1045,0,118,118,814,1077,0,142,142,777,1079,64,116,116
830,1037,0,197,197,857,1058,0,182,182,841,1078,64,175,175
857,1058,0,182,182,830,1037,0,197,197,872,1034,64,212,212
868,1090,0,192,192,878,1063,0,212,212,893,1080,64,215,215
327,267,0,56,56,312,335,0,57,57,283,306,64,35,35
310,474,0,7,7,281,591,0,8,8,218,491,64,6,6
281,591,0,8,8,310,474,0,7,7,380,563,64,8,8
222,371,0,67,67,247,395,0,53,53,188,387,64,67,67
355,1084,0,72,72,384,1061,0,82,82,388,1096,64,63,63
388,1096,0,63,63,354,1119,0,67,67,355,1084,64,72,72
354,1119,0,67,67,388,1096,0,63,63,381,1135,64,82,82
237,1105,0,82,82,248,1138,0,127,127,220,1130,64,98,98
248,1138,0,127,127,237,1105,0,82,82,263,1106,64,99,99
133,170,0,43,43,138,203,0,27,27,115,179,64,52,52
110,339,0,79,79,137,341,0,80,80,115,365,64,75,75
137,341,0,80,80,110,339,0,79,79,121,318,64,75,75
132,776,0,6,6,82,342,0,78,78,135,651,64,7,7
1719,424,0,173,173,1755,495,0,152,152,1705,488,64,191,191
1755,495,0,152,152,1719,424,0,173,173,1764,421,64,140,140
1705,488,0,191,191,1679,536,0,94,94,1659,477,64,162,162
1679,536,0,94,94,1569,515,0,90,90,1659,477,64,162,162
1569,515,0,90,90,1679,536,0,94,94,1599,583,64,150,150
1320,877,0,18,18,1382,976,0,146,146,1322,1006,64,167,167
1319,772,0,44,44,1349,804,0,104,104,1323,825,64,149,149
1349,804,0,104,104,1319,772,0,44,44,1367,768,64,129,129
1408,785,0,162,162,1416,832,0,172,172,1380,810,64,98,98
1823,799,0,239,239,1810,757,0,221,221,1848,716,64,207,207
1810,757,0,221,221,1823,799,0,239,239,1792,792,64,188,188
1776,739,0,214,214,1765,777,0,218,218,1729,735,64,129,129
1765,777,0,218,218,1776,739,0,214,214,1810,757,64,221,221
994,649,0,40,40,958,622,0,149,149,1011,604,64,58,58
958,622,0,149,149,994,649,0,40,40,932,658,64,124,124
906,748,0,170,170,883,804,0,181,181,866,759,64,128,128
801,199,0,159,159,802,229,0,75,75,774,210,64,160,160
802,229,0,75,75,801,199,0,159,159,835,221,64,142,142
802,229,0,75,75,830,258,0,127,127,798,258,64,111,111
783,287,0,104,104,747,278,0,59,59,764,261,64,84,84
747,278,0,59,59,783,287,0,104,104,752,342,64,94,94
975,225,0,184,184,1023,192,0,118,118,1014,246,64,189,189
1092,180,0,167,167,1113,232,0,163,163,1069,229,64,215,215
454,819,0,8,8,344,913,0,27,27,366,789,64,7,7
344,913,0,27,27,454,819,0,8,8,420,937,64,38,38
417,1013,0,72,72,380,1036,0,82,82,391,996,64,61,61
285,937,0,42,42,317,956,0,23,23,271,977,64,42,42
1506,123,0,160,160,1558,109,0,157,157,1513,152,64,128,128
1334,147,0,230,230,1367,166,0,230,230,1327,185,64,191,191
1367,166,0,230,230,1334,147,0,230,230,1366,134,64,230,230
1090,896,0,99,99,1146,896,0,175,175,1108,950,64,59,59
1146,896,0,175,175,1090,896,0,99,99,1144,859,64,146,146
1146,896,0,175,175,1176,863,0,133,133,1193,890,64,201,201
1176,863,0,133,133,1146,896,0,175,175,1144,859,64,146,146
1322,1006,0,167,167,1235,1046,0,162,162,1223,895,64,37,37
1235,1046,0,162,162,1322,1006,0,167,167,1288,1045,64,117,117
554,1004,0,50,50,510,1025,0,58,58,507,993,64,57,57
510,1025,0,58,58,554,1004,0,50,50,552,1047,64,59,59
552,1047,0,59,59,539,1080,0,109,109,511,1061,64,57,57
539,1080,0,109,109,552,1047,0,59,59,565,1079,64,94,94
932,658,0,124,124,994,649,0,40,40,919,710,64,184,184
1507,1122,0,154,154,1483,1100,0,187,187,1512,1093,64,176,176
1483,1100,0,187,187,1507,1122,0,154,154,1478,1132,64,176,176
1577,1123,0,182,182,1570,1099,0,209,209,1595,1094,64,162,162
1570,1099,0,209,209,1577,1123,0,182,182,1542,1117,64,159,159
222,663,0,8,8,281,591,0,8,8,340,637,64,7,7
281,591,0,8,8,222,663,0,8,8,206,586,64,9,9
197,836,0,6,6,283,830,0,6,6,220,904,64,7,7
283,830,0,6,6,197,836,0,6,6,228,755,64,6,6
481,1140,0,67,67,540,1116,0,95,95,555,1137,64,43,43
540,1116,0,95,95,481,1140,0,67,67,494,1115,64,122,122
462,1108,0,89,89,494,1115,0,122,122,481,1140,64,67,67
494,1115,0,122,122,462,1108,0,89,89,479,1083,64,72,72
494,1115,0,122,122,479,1083,0,72,72,514,1092,64,72,72
823,566,0,60,60,880,459,0,43,43,951,584,64,131,131
790,464,0,109,109,828,451,0,77,77,807,505,64,124,124
583,832,0,6,6,615,983,0,36,36,527,961,64,53,53
615,983,0,36,36,583,832,0,6,6,699,886,64,147,147
460,1010,0,68,68,510,1025,0,58,58,467,1045,64,54,54
510,1025,0,58,58,460,1010,0,68,68,507,993,64,57,57
481,970,0,58,58,527,961,0,53,53,507,993,64,57,57
527,961,0,53,53,481,970,0,58,58,482,932,64,59,59
840,886,0,149,149,868,919,0,188,188,843,932,64,128,128
759,906,0,132,132,757,864,0,140,140,790,875,64,160,160
757,864,0,140,140,759,906,0,132,132,730,885,64,169,169
887,878,0,182,182,855,837,0,150,150,889,840,64,162,162
1144,859,0,146,146,1214,795,0,31,31,1176,863,64,133,133
919,710,0,184,184,994,649,0,40,40,942,741,64,50,50
994,649,0,40,40,1011,604,0,58,58,1067,608,64,99,99
517,70,0,45,45,836,89,0,124,124,786,99,64,145,145
213,119,0,41,41,517,70,0,45,45,370,103,64,39,39
189,1142,0,112,112,194,1127,0,88,88,207,1145,64,127,127
194,1127,0,88,88,189,1142,0,112,112,174,1132,64,87,87
194,1127,0,88,88,174,1132,0,87,87,179,1111,64,72,72
156,1090,0,33,33,140,1111,0,39,39,149,1050,64,39,39
140,1111,0,39,39,156,1090,0,33,33,159,1119,64,56,56
179,973,0,6,6,220,904,0,7,7,236,973,64,41,41
220,904,0,7,7,179,973,0,6,6,138,906,64,6,6
832,125,0,184,184,867,100,0,101,101,862,139,64,179,179
832,125,0,184,184,804,142,0,198,198,802,116,64,176,176
804,142,0,198,198,832,125,0,184,184,832,155,64,197,197
423,1117,0,77,77,462,1108,0,89,89,481,1140,64,67,67
462,1108,0,89,89,423,1117,0,77,77,431,1076,64,61,61
1252,838,0,143,143,1223,895,0,37,37,1215,854,64,133,133
1223,895,0,37,37,1252,838,0,143,143,1320,877,64,18,18
1235,1046,0,162,162,1288,1045,0,117,117,1266,1070,64,165,165
1266,1070,0,165,165,1298,1070,0,78,78,1289,1093,64,184,184
1298,1070,0,78,78,1266,1070,0,165,165,1288,1045,64,117,117
1322,1006,0,167,167,1382,976,0,146,146,1353,1019,64,96,96
1455,1075,0,184,184,1449,1113,0,195,195,1421,1089,64,184,184
1449,1113,0,195,195,1455,1075,0,184,184,1483,1100,64,187,187
1502,437,0,162,162,1569,515,0,90,90,1479,516,64,172,172
1466,429,0,118,118,1447,457,0,140,140,1410,423,64,188,188
1447,457,0,140,140,1466,429,0,118,118,1502,437,64,162,162
1526,243,0,36,36,1621,272,0,99,99,1601,317,64,82,82
1621,272,0,99,99,1526,243,0,36,36,1641,216,64,132,132
1731,834,0,194,194,1773,826,0,118,118,1740,860,64,214,214
1731,834,0,194,194,1704,815,0,221,221,1738,807,64,214,214
179,1111,0,72,72,174,1132,0,87,87,159,1119,64,56,56
189,1142,0,112,112,183,1148,0,114,114,174,1132,64,87,87
855,837,0,150,150,840,886,0,149,149,818,850,64,157,157
792,708,0,163,163,778,746,0,182,182,770,719,64,178,178
351,358,0,58,58,397,381,0,49,49,340,386,64,61,61
416,692,0,6,6,380,563,0,8,8,467,575,64,7,7
380,1036,0,82,82,343,1059,0,88,88,340,1042,64,68,68
355,1084,0,72,72,332,1105,0,73,73,327,1083,64,96,96
332,1105,0,73,73,355,1084,0,72,72,354,1119,64,67,67
340,1042,0,68,68,303,1061,0,79,79,294,1040,64,46,46
358,184,0,68,68,331,135,0,33,33,384,146,64,39,39
331,135,0,33,33,358,184,0,68,68,317,193,64,59,59
317,193,0,59,59,358,184,0,68,68,341,208,64,76,76
1793,1101,0,142,142,1798,1083,0,179,179,1804,1082,64,167,167
1805,354,0,235,235,1794,326,0,176,176,1812,329,64,206,206
1794,326,0,176,176,1805,354,0,235,235,1767,363,64,198,198
1676,432,0,99,99,1705,488,0,191,191,1659,477,64,162,162
1705,488,0,191,191,1676,432,0,99,99,1719,424,64,173,173
1715,349,0,135,135,1621,272,0,99,99,1695,212,64,96,96
1621,272,0,99,99,1715,349,0,135,135,1601,317,64,82,82
857,1058,0,182,182,872,1034,0,212,212,878,1063,64,212,212
887,1006,0,169,169,872,1034,0,212,212,852,1006,64,184,184
901,1054,0,182,182,893,1080,0,215,215,878,1063,64,212,212
815,999,0,133,133,804,968,0,143,143,839,968,64,175,175
804,968,0,143,143,815,999,0,133,133,778,978,64,125,125
741,953,0,153,153,720,918,0,156,156,759,906,64,132,132
720,918,0,156,156,741,953,0,153,153,702,953,64,150,150
813,944,0,165,165,839,968,0,175,175,804,968,64,143,143
839,968,0,175,175,813,944,0,165,165,843,932,64,128,128
1479,516,0,172,172,1569,515,0,90,90,1494,548,64,112,112
1424,517,0,160,160,1479,516,0,172,172,1454,548,64,184,184
1502,437,0,162,162,1479,516,0,172,172,1447,457,64,140,140
1558,109,0,157,157,1641,216,0,132,132,1513,152,64,128,128
1410,423,0,188,188,1526,243,0,36,36,1512,391,64,191,191
1715,349,0,135,135,1739,389,0,215,215,1697,396,64,220,220
1739,389,0,215,215,1715,349,0,135,135,1767,363,64,198,198
1739,389,0,215,215,1764,421,0,140,140,1719,424,64,173,173
1764,421,0,140,140,1739,389,0,215,215,1787,388,64,146,146
391,996,0,61,61,380,1036,0,82,82,362,1019,64,63,63
507,993,0,57,57,460,1010,0,68,68,481,970,64,58,58
460,1010,0,68,68,417,1013,0,72,72,439,982,64,67,67
1777,639,0,206,206,1752,594,0,184,184,1796,596,64,194,194
1831,333,0,226,226,1805,354,0,235,235,1812,329,64,206,206
1858,453,0,112,112,1811,511,0,167,167,1800,460,64,90,90
1811,511,0,167,167,1858,453,0,112,112,1824,558,64,194,194
966,1046,0,189,189,1021,1051,0,77,77,949,1081,64,195,195
1021,1051,0,77,77,966,1046,0,189,189,976,1010,64,156,156
1010,983,0,91,91,1021,1051,0,77,77,976,1010,64,156,156
1021,1051,0,77,77,1010,983,0,91,91,1089,1003,64,18,18
1183,1069,0,138,138,1021,1051,0,77,77,1089,1003,64,18,18
1641,216,0,132,132,1636,97,0,173,173,1673,192,64,58,58
1558,109,0,157,157,1545,58,0,184,184,1581,85,64,185,185
517,70,0,45,45,733,146,0,169,169,523,124,64,37,37
733,146,0,169,169,517,70,0,45,45,756,118,64,165,165
514,243,0,67,67,513,205,0,76,76,569,215,64,23,23
517,70,0,45,45,449,89,0,38,38,370,103,64,39,39
449,89,0,38,38,517,70,0,45,45,486,93,64,40,40
449,89,0,38,38,419,125,0,40,40,370,103,64,39,39
984,271,0,72,72,940,242,0,156,156,975,225,64,184,184
940,242,0,156,156,984,271,0,72,72,914,264,64,212,212
122,398,0,35,35,218,491,0,6,6,171,536,64,7,7
218,491,0,6,6,122,398,0,35,35,188,387,64,67,67
146,710,0,7,7,222,663,0,8,8,228,755,64,6,6
949,970,0,203,203,940,1012,0,176,176,913,987,64,227,227
940,1012,0,176,176,949,970,0,203,203,976,1010,64,156,156
894,929,0,188,188,877,959,0,203,203,868,919,64,188,188
877,959,0,203,203,894,929,0,188,188,915,953,64,192,192
998,931,0,73,73,925,852,0,162,162,1029,871,64,9,9
925,852,0,162,162,998,931,0,73,73,928,917,64,201,201
455,385,0,47,47,397,381,0,49,49,446,353,64,42,42
397,381,0,49,49,455,385,0,47,47,432,452,64,7,7
262,367,0,63,63,227,346,0,73,73,272,342,64,70,70
1259,1100,0,163,163,1255,1130,0,179,179,1231,1104,64,191,191
1255,1130,0,179,179,1259,1100,0,163,163,1282,1123,64,179,179
1345,1119,0,178,178,1369,1137,0,182,182,1310,1141,64,197,197
1369,1137,0,182,182,1345,1119,0,178,178,1390,1113,64,192,192
1725,173,0,152,152,1750,213,0,44,44,1695,212,64,96,96
1750,213,0,44,44,1725,173,0,152,152,1764,175,64,82,82
1606,85,0,217,217,1627,74,0,209,209,1636,97,64,173,173
1627,74,0,209,209,1606,85,0,217,217,1579,46,64,173,173
1783,99,0,197,197,1803,182,0,111,111,1764,175,64,82,82
877,959,0,203,203,843,932,0,128,128,868,919,64,188,188
843,932,0,128,128,877,959,0,203,203,839,968,64,175,175
796,544,0,70,70,763,496,0,77,77,807,505,64,124,124
763,496,0,77,77,796,544,0,70,70,757,554,64,59,59
792,633,0,76,76,790,583,0,100,100,824,627,64,104,104
790,583,0,100,100,792,633,0,76,76,757,610,64,100,100
790,583,0,100,100,757,554,0,59,59,796,544,64,70,70
757,554,0,59,59,790,583,0,100,100,757,610,64,100,100
1273,274,0,37,37,1295,373,0,143,143,1269,364,64,147,147
1494,1011,0,207,207,1487,1063,0,154,154,1464,1034,64,120,120
1382,976,0,146,146,1416,832,0,172,172,1469,844,64,41,41
1515,799,0,114,114,1469,844,0,41,41,1457,801,64,111,111
1469,844,0,41,41,1515,799,0,114,114,1561,821,64,233,233
416,692,0,6,6,454,819,0,8,8,366,789,64,7,7
454,819,0,8,8,416,692,0,6,6,528,695,64,6,6
439,982,0,67,67,481,970,0,58,58,460,1010,64,68,68
1304,29,0,239,239,1253,67,0,238,238,1101,88,64,195,195
1023,192,0,118,118,1092,180,0,167,167,1069,229,64,215,215
911,83,0,120,120,1035,87,0,204,204,981,92,64,226,226
1767,363,0,198,198,1805,354,0,235,235,1787,388,64,146,146
1755,495,0,152,152,1764,421,0,140,140,1800,460,64,90,90
1412,169,0,232,232,1434,132,0,224,224,1471,151,64,200,200
1434,132,0,224,224,1412,169,0,232,232,1398,144,64,149,149
1412,169,0,232,232,1367,166,0,230,230,1398,144,64,149,149
1367,166,0,230,230,1412,169,0,232,232,1366,196,64,235,235
1438,95,0,238,238,1395,107,0,206,206,1400,67,64,194,194
712,772,0,162,162,583,832,0,6,6,654,647,64,8,8
583,832,0,6,6,712,772,0,162,162,708,817,64,157,157
755,771,0,162,162,727,790,0,153,153,732,761,64,157,157
727,790,0,153,153,755,771,0,162,162,750,800,64,182,182
725,849,0,163,163,730,885,0,169,169,699,886,64,147,147
730,885,0,169,169,725,849,0,163,163,757,864,64,140,140
133,170,0,43,43,142,140,0,29,29,158,148,64,28,28
142,140,0,29,29,133,170,0,43,43,115,179,64,52,52
115,179,0,52,52,138,203,0,27,27,109,247,64,23,23
761,1104,0,122,122,800,1107,0,129,129,789,1125,64,121,121
899,1105,0,210,210,868,1090,0,192,192,893,1080,64,215,215
868,1090,0,192,192,899,1105,0,210,210,841,1109,64,172,172
1779,1106,0,189,189,1756,1104,0,210,210,1785,1088,64,163,163
1756,1104,0,210,210,1779,1106,0,189,189,1767,1128,64,191,191
1731,1105,0,175,175,1756,1104,0,210,210,1744,1124,64,221,221
1785,1088,0,163,163,1718,1080,0,138,138,1796,1073,64,215,215
160,1137,0,70,70,143,1132,0,51,51,149,1128,64,56,56
140,1111,0,39,39,159,1119,0,56,56,149,1128,64,56,56
160,1137,0,70,70,174,1132,0,87,87,183,1148,64,114,114
174,1132,0,87,87,160,1137,0,70,70,159,1119,64,56,56
331,135,0,33,33,277,183,0,42,42,274,117,64,34,34
277,183,0,42,42,331,135,0,33,33,317,193,64,59,59
348,992,0,45,45,371,956,0,35,35,391,996,64,61,61
420,937,0,38,38,454,819,0,8,8,482,932,64,59,59
439,982,0,67,67,420,937,0,38,38,457,949,64,53,53
420,937,0,38,38,439,982,0,67,67,391,996,64,61,61
1810,757,0,221,221,1792,792,0,188,188,1765,777,64,218,218
317,218,0,67,67,317,193,0,59,59,341,208,64,76,76
1363,841,0,91,91,1380,810,0,98,98,1416,832,64,172,172
1367,768,0,129,129,1380,810,0,98,98,1349,804,64,104,104
1673,192,0,58,58,1636,97,0,173,173,1699,164,64,154,154
1606,85,0,217,217,1558,109,0,157,157,1581,85,64,185,185
1579,46,0,173,173,1606,85,0,217,217,1581,85,64,185,185
1464,1034,0,120,120,1487,1063,0,154,154,1455,1075,64,184,184
1391,1074,0,170,170,1389,1036,0,129,129,1423,1055,64,166,166
1389,1036,0,129,129,1391,1074,0,170,170,1359,1063,64,192,192
1469,844,0,41,41,1436,1008,0,118,118,1382,976,64,146,146
109,247,0,23,23,175,235,0,63,63,152,279,64,57,57
115,365,0,75,75,82,342,0,78,78,110,339,64,79,79
82,342,0,78,78,115,365,0,75,75,122,398,64,35,35
135,651,0,7,7,82,342,0,78,78,122,398,64,35,35
247,395,0,53,53,290,385,0,62,62,310,474,64,7,7
290,385,0,62,62,247,395,0,53,53,262,367,64,63,63
340,386,0,61,61,306,364,0,62,62,351,358,64,58,58
306,364,0,62,62,340,386,0,61,61,290,385,64,62,62
310,474,0,7,7,340,386,0,61,61,432,452,64,7,7
340,386,0,61,61,310,474,0,7,7,290,385,64,62,62
431,1076,0,61,61,384,1061,0,82,82,420,1039,64,68,68
384,1061,0,82,82,431,1076,0,61,61,388,1096,64,63,63
388,1096,0,63,63,431,1076,0,61,61,423,1117,64,77,77
1282,1123,0,179,179,1289,1093,0,184,184,1310,1112,64,209,209
1359,1063,0,192,192,1353,1019,0,96,96,1389,1036,64,129,129
1353,1019,0,96,96,1359,1063,0,192,192,1322,1048,64,120,120
1410,423,0,188,188,1363,442,0,87,87,1356,411,64,129,129
1327,486,0,89,89,1388,469,0,142,142,1369,517,64,139,139
1388,469,0,142,142,1327,486,0,89,89,1363,442,64,87,87
1363,442,0,87,87,1313,431,0,68,68,1356,411,64,129,129
1151,498,0,209,209,1129,495,0,200,200,1166,467,64,220,220
1129,495,0,200,200,1151,498,0,209,209,1134,520,64,221,221
677,1053,0,34,34,594,1099,0,50,50,606,1040,64,69,69
702,953,0,150,150,681,1008,0,93,93,615,983,64,36,36
681,1008,0,93,93,702,953,0,150,150,720,992,64,153,153
755,1051,0,132,132,777,1079,0,116,116,744,1073,64,99,99
777,1079,0,116,116,755,1051,0,132,132,790,1045,64,118,118
1815,233,0,52,52,1789,197,0,99,99,1803,182,64,111,111
1789,197,0,99,99,1815,233,0,52,52,1750,213,64,44,44
1764,175,0,82,82,1803,182,0,111,111,1789,197,64,99,99
149,1050,0,39,39,190,1068,0,31,31,156,1090,64,33,33
243,1006,0,38,38,220,1040,0,32,32,203,1011,64,40,40
220,1040,0,32,32,243,1006,0,38,38,255,1042,64,47,47
228,1076,0,44,44,264,1076,0,75,75,237,1105,64,82,82
264,1076,0,75,75,228,1076,0,44,44,255,1042,64,47,47
106,275,0,67,67,96,293,0,70,70,109,247,64,23,23
96,293,0,70,70,106,275,0,67,67,126,297,64,67,67
110,339,0,79,79,82,342,0,78,78,92,320,64,72,72
96,293,0,70,70,82,342,0,78,78,115,179,64,52,52
82,342,0,78,78,96,293,0,70,70,92,320,64,72,72
1825,414,0,192,192,1764,421,0,140,140,1787,388,64,146,146
1764,421,0,140,140,1825,414,0,192,192,1800,460,64,90,90
1787,388,0,146,146,1739,389,0,215,215,1767,363,64,198,198
777,132,0,192,192,756,140,0,189,189,756,118,64,165,165
756,140,0,189,189,777,132,0,192,192,778,154,64,185,185
751,161,0,170,170,776,180,0,160,160,747,186,64,122,122
733,146,0,169,169,747,186,0,122,122,569,215,64,23,23
1483,1100,0,187,187,1478,1132,0,176,176,1449,1113,64,195,195
1512,1093,0,176,176,1511,1068,0,154,154,1545,1084,64,154,154
1512,1093,0,176,176,1542,1117,0,159,159,1507,1122,64,154,154
832,125,0,184,184,862,139,0,179,179,832,155,64,197,197
835,221,0,142,142,834,186,0,182,182,866,205,64,184,184
832,155,0,197,197,862,139,0,179,179,861,171,64,188,188
135,651,0,7,7,122,398,0,35,35,171,536,64,7,7
206,586,0,9,9,135,651,0,7,7,171,536,64,7,7
132,776,0,6,6,135,651,0,7,7,146,710,64,7,7
1421,1089,0,184,184,1449,1113,0,195,195,1422,1113,64,184,184
1289,1093,0,184,184,1326,1085,0,178,178,1310,1112,64,209,209
1326,1085,0,178,178,1289,1093,0,184,184,1298,1070,64,78,78
1455,1075,0,184,184,1423,1055,0,166,166,1464,1034,64,120,120
1364,36,0,232,232,1445,52,0,217,217,1400,67,64,194,194
362,1019,0,63,63,330,1018,0,41,41,348,992,64,45,45
540,1116,0,95,95,494,1115,0,122,122,514,1092,64,72,72
511,1061,0,57,57,539,1080,0,109,109,514,1092,64,72,72
565,1079,0,94,94,540,1116,0,95,95,539,1080,64,109,109
1601,317,0,82,82,1715,349,0,135,135,1697,396,64,220,220
1628,413,0,207,207,1579,436,0,142,142,1596,398,64,185,185
1579,436,0,142,142,1628,413,0,207,207,1621,452,64,191,191
1695,212,0,96,96,1621,272,0,99,99,1641,216,64,132,132
1478,1132,0,176,176,1423,1133,0,212,212,1449,1113,64,195,195
1699,164,0,154,154,1654,82,0,227,227,1733,98,64,17,17
1654,82,0,227,227,1699,164,0,154,154,1636,97,64,173,173
1654,82,0,227,227,1636,97,0,173,173,1627,74,64,209,209
887,878,0,182,182,894,929,0,188,188,868,919,64,188,188
915,953,0,192,192,894,929,0,188,188,928,917,64,201,201
878,1063,0,212,212,872,1034,0,212,212,901,1054,64,182,182
1824,558,0,194,194,1858,453,0,112,112,1833,633,64,138,138
1824,309,0,229,229,1836,292,0,223,223,1831,333,64,226,226
255,274,0,61,61,245,319,0,69,69,220,287,64,51,51
245,319,0,69,69,255,274,0,61,61,283,306,64,35,35
312,335,0,57,57,272,342,0,70,70,283,306,64,35,35
272,342,0,70,70,312,335,0,57,57,306,364,64,62,62
1572,623,0,77,77,1599,583,0,150,150,1616,619,64,136,136
1494,548,0,112,112,1569,515,0,90,90,1567,582,64,46,46
1567,582,0,46,46,1569,515,0,90,90,1599,583,64,150,150
1261,412,0,116,116,1243,461,0,173,173,1219,445,64,140,140
1243,461,0,173,173,1261,412,0,116,116,1277,471,64,147,147
1261,412,0,116,116,1233,371,0,156,156,1269,364,64,147,147
1233,371,0,156,156,1261,412,0,116,116,1219,445,64,140,140
1391,1074,0,170,170,1362,1092,0,127,127,1359,1063,64,192,192
1291,58,0,210,210,1273,97,0,215,215,1253,67,64,238,238
1273,97,0,215,215,1291,58,0,210,210,1317,85,64,229,229
1254,141,0,230,230,1262,189,0,203,203,1212,177,64,227,227
1254,141,0,230,230,1212,177,0,227,227,1207,140,64,210,210
517,70,0,45,45,523,124,0,37,37,486,93,64,40,40
569,215,0,23,23,523,124,0,37,37,733,146,64,169,169
523,124,0,37,37,569,215,0,23,23,514,169,64,54,54
832,155,0,197,197,861,171,0,188,188,834,186,64,182,182
936,206,0,233,233,940,242,0,156,156,905,227,64,220,220
1721,879,0,152,152,1769,870,0,89,89,1796,1073,64,215,215
1769,870,0,89,89,1721,879,0,152,152,1740,860,64,214,214
1740,860,0,214,214,1773,826,0,118,118,1769,870,64,89,89
1367,768,0,129,129,1319,772,0,44,44,1290,647,64,79,79
1319,772,0,44,44,1214,795,0,31,31,1290,647,64,79,79
